texto,ministro,link,dia_publicacao,pandemia,morte_publicacao,atualizacao_casos,noticia_falsa,recomendacao_publicacao,situacao_atual,tipo_publicacao,origem_publicacao,"publico_alvo
"
"O Governo do Brasil segue reforçando o SUS contra o #coronavírus. O Ministério da Saúde já distribuiu 1.437 equipamentos para 17 estados brasileiros. As entregas reforçam a assistência hospitalar de estados e municípios no enfrentamento da pandemia.
Os equipamentos foram entregues entre os meses de abril e maio a 17 estados: Alagoas (30), Amapá (75), Amazonas (138), Ceará (75), Espírito Santo (10), Goiás (25), Maranhão (25), Pará (170), Paraíba (70), Paraná (20), Pernambuco (85), Rio Grande do Norte (80), Rio de Janeiro (337), Rondônia (25), Santa Catarina (17), São Paulo (170) e Sergipe (30). O Ministério da Saúde também entregou 55 respiradores ao Ministério da Defesa, para reforço das unidades de saúde das Forças Armadas.
Saiba mais: https://bit.ly/2ZGOUGG
#covid19",pazuello,https://www.instagram.com/p/CAq1d-HAKfQ/,26/05,sim,nao,nao,nao,nao,nao,arte,ms,geral
Ação integrada reforça o combate ao #coronavírus,pazuello,https://www.instagram.com/p/CArBlmDgGhX/,26/05,sim,nao,nao,nao,nao,nao,video,ms,geral
"Com mais de 158,5 mil brasileiros curados da Covid-19 e 208.117 em tratamento, o Brasil avança no enfrentamento ao #coronavírus. Até 19h desta terça-feira (26), 391.222 casos da doença foram registrados. Mais EPIs, respiradores e UTIs habilitadas estão chegando aos estados.",pazuello,https://www.instagram.com/p/CArKOqBgkTD/,26/05,sim,nao,sim,nao,nao,sim,arte,secomvc,geral
"Um pote de leite pode alimentar, por dia, até 10 bebês prematuros ou de baixo peso que estão internados. Se você pode, doe leite materno. Procure um Banco de Leite Humano mais próximo. Saiba mais em saude.gov.br/doacaodeleite
#doeleitematerno",pazuello,https://www.instagram.com/p/CAsGMJWgzIn/,27/05,sim,nao,nao,nao,sim,nao,arte,ms,lactantes
"A orientação para o uso do tratamento com cloroquina e hidroxicloroquina dá liberdade de escolha ao paciente, orienta a equipe médica na dosagem para cada caso e torna o tratamento disponível à toda população brasileira. É o Governo do Brasil dando igual oportunidade para todos!",pazuello,https://www.instagram.com/p/CAsyyVNA7AA/,27/05,sim,nao,nao,nao,sim,nao,video,ms,geral
"Atenção! O Ministério da Saúde informa que o ministro interino Eduardo Pazuello não possui contas em redes sociais. O perfil com a mensagem é ""fake"" e a pasta solicitou à plataforma sua exclusão.",pazuello,https://www.instagram.com/p/CAtBG2OA_f2/,27/05,nao,nao,nao,sim,nao,nao,arte,ms,geral
"Reforço no atendimento. O Ministério da Saúde intensificou a habilitação de leitos de UTI para tratar pacientes com #coronavírus. Em todo o país, 6.344 leitos de UTI contam com recursos federais para funcionar. Conheça outras ações em saude.gov.br/coronavirus",pazuello,https://www.instagram.com/p/CAtZH8Dggey/,27/05,sim,nao,nao,nao,nao,nao,video,ms,geral
"Já são 166.647 brasileiros curados da Covid-19 e 219.576 em tratamento em todo o Brasil. Foram 411,8 mil casos da doença registrados até 19h desta quarta-feira (27). Salvar vidas e proteger a população são os principais cuidados do Governo Federal desde o princípio da batalha contra o #coronavírus. #NinguémFicaPraTrás",pazuello,https://www.instagram.com/p/CAtm5kXgpto/,27/05,sim,nao,sim,nao,nao,sim,arte,secomvc,geral
"Pará recebeu R$ 164,5 milhões para enfrentamento do coronavírus",pazuello,https://www.instagram.com/p/CAtuWqHA-EP/,27/05,sim,nao,nao,nao,nao,nao,video,ms,geral
"Atenção, profissionais de saúde que estão na linha de frente do combate ao #coronavirus. Com o TelePsi é possível ter apoio psicológico e psiquiátrico no período da pandemia!
Saiba mais em saude.gov.br",pazuello,https://www.instagram.com/p/CAuqbMwgNNv/,28/05,sim,nao,nao,nao,sim,nao,video,ms,profissionais_saude
Atenção para a reta final da vacinação contra a gripe. Todo mundo que faz parte do público prioritário e ainda não tomou a vacina deve procurar um posto de saúde até 5 de junho. E não esqueça de levar a caderneta de vacinação. Confira quem deve tomar a vacina em: saude.gov.br/vacinabrasil.,pazuello,https://www.instagram.com/p/CAu4mDLg4R7/,28/05,nao,nao,nao,nao,sim,nao,video,ms,geral
"Faltando menos de 10 dias para o fim da campanha de vacinação contra a gripe, mais de 27 milhões de pessoas ainda não se vacinaram. A meta do Ministério da Saúde é vacinar 90% dos grupos prioritários, resultado alcançado apenas na primeira fase com a vacinação de idosos com 60 anos ou mais e trabalhadores da saúde.",pazuello,https://www.instagram.com/p/CAvGf7_glyb/,28/05,nao,nao,nao,nao,sim,nao,arte,ms,geral
"O Governo do Brasil reforça o combate ao #coronavírus no Pará. O objetivo é auxiliar os gestores locais do SUS na melhoria e ampliação das ações de combate à doença, além da assistência necessária à saúde da população.",pazuello,https://www.instagram.com/p/CAvtUh3AK-2/,28/05,sim,nao,nao,nao,nao,nao,arte,ms,geral
"O dia 28 de maio é de extrema importância para as mulheres. A data marca duas lutas para a saúde feminina, o Dia Internacional de Luta Pela Saúde da Mulher e o Dia Nacional de Redução da Mortalidade Materna. Ambas têm como objetivo chamar a atenção e conscientizar a sociedade dos diversos problemas de saúde e distúrbios comuns na vida das mulheres.
A Rede Cegonha, do Ministério da Saúde, tem fortalecido o atendimento às gestantes, o pré-natal, a atenção ao parto, ao nascimento e ao pós-parto e ao puerpério.",pazuello,https://www.instagram.com/p/CAvxV56A8iO/,28/05,sim,sim,nao,nao,nao,nao,arte,ms,profissionais_saude
"Com mais de 6,4 mil leitos de UTI habilitados em todo o país, o Brasil já contabiliza 177,6 mil brasileiros curados da Covid-19. Até 19h desta quinta-feira (28), 233.880 casos em tratamento foram registrados. #NinguémFicaPraTrás",pazuello,https://www.instagram.com/p/CAwNajCA3Rl/,28/05,sim,nao,sim,nao,nao,sim,arte,secomvc,geral
"Mantenha os ambientes bem ventilados. Deixar janelas e portas abertas ajuda na circulação e renovação do ar e na prevenção de doenças respiratórias, como o #coronavírus.
Saiba mais em saude.gov.br/coronavirus
#COVID19",pazuello,https://www.instagram.com/p/CAxPayqAiPX/,29/05,sim,nao,nao,nao,sim,nao,video,ms,geral
"Um pote de leite pode alimentar, por dia, até 10 bebês prematuros ou de baixo peso que estão internados. Se você pode, doe leite materno. Procure um Banco de Leite Humano mais próximo. Saiba mais em saude.gov.br/doacaodeleite #doeleitematerno",pazuello,https://www.instagram.com/p/CAxkjkmAjNm/,29/05,nao,nao,nao,nao,sim,nao,arte,ms,lactantes
"Garantir leitos de UTI para pacientes com Covid-19 é uma das prioridades do Governo do Brasil. Por isso, o Ministério da Saúde tem acelerado os processos de habilitações do leitos e manda o dobro de recursos para garantir o atendimento dos brasileiros. No saude.gov.br/coronavirus, você acompanha outras ações",pazuello,https://www.instagram.com/p/CAyetEogY10/,29/05,sim,nao,nao,nao,nao,nao,video,ms,geral
"Em Manaus (AM), a união de esforços tem permitido ampliar o combate ao #coronavírus e o atendimento nos hospitais. Com trabalho integrado dos governos Federal, estadual e municipais, o hospital Nilton Lins ganhou uma Ala Indígena, com 53 leitos. Confira!",pazuello,https://www.instagram.com/p/CAyomvXAvyI/,29/05,sim,nao,nao,nao,nao,nao,video,ms,geral
"Neste momento de pandemia, a solidariedade de empresas e cidadãos está ajudando a salvar vidas no Brasil inteiro. A campanha Todos por Todos já arrecadou e entregou 22,7 milhões de itens como máscaras, álcool em gel, testes rápidos e ventiladores pulmonares. Pelo programa @patria.voluntaria, 3.904 pessoas físicas e jurídicas doaram, no total, R$10,8 milhões, que são destinados a instituições sem fins lucrativos. As doações são gerenciadas pelo @ministeriodaeconomia e administradas pelo @minsaude, que as distribui de acordo com as necessidades das Secretarias Estaduais de Saúde. A campanha Arrecadação Voluntária é iniciativa da Casa Civil e a @fundacaobb é responsável pela prestação de contas dos recursos arrecadados.",pazuello,https://www.instagram.com/p/CAyyu1Lgd2P/,29/05,sim,nao,nao,nao,nao,nao,arte,ms,geral
Acesse o Painel Coronavírus e confira o balanço completo da situação da #covid19 no Brasil https://bit.ly/36c04oa,pazuello,https://www.instagram.com/p/CAy2B5XggaI/,29/05,sim,nao,sim,nao,nao,sim,arte,secomvc,geral
Proteção e prudência no trânsito devem fazer parte da rotina de quem faz uso da motocicleta. #MaioAmarelo: Perceba o risco. Proteja a vida.,pazuello,https://www.instagram.com/p/CA0B6bjgyuE/,30/05,nao,nao,nao,nao,sim,nao,arte,ms,motociclista
"O ministro interino da Saúde, Eduardo Pazuello, visitou a Fiocruz e conheceu a produção de testes para diagnosticar a #COVID19. O Governo do Brasil trabalha para dar mais agilidade ao diagnostico para atendimento dos pacientes com #coronavirus. Veja no vídeo.",pazuello,https://www.instagram.com/p/CA0MotdAKFA/,30/05,sim,nao,nao,nao,nao,nao,video,ms,geral
Mais uma ação no enfrentamento ao #coronavírus!,pazuello,https://www.instagram.com/p/CA0W86zgume/,30/05,sim,nao,nao,nao,nao,nao,arte,ms,geral
"Se você está amamentando, está saudável e não toma medicamento que interfira na amamentação, doe leite materno. Qualquer quantidade doada pode fazer a diferença. Informe-se no Banco de Leite Humano mais próximo sobre a maneira mais segura de doar, mesmo durante a pandemia. Saiba mais em saude.gov.br/doacaodeleite",pazuello,https://www.instagram.com/p/CA0yFM2AXxF/,30/05,nao,nao,nao,nao,sim,nao,arte,ms,lactantes
#COVID19: como ajudar as crianças a lidar com o estresse durante a pandemia?,pazuello,https://www.instagram.com/p/CA0_w98gZx2/,30/05,sim,nao,nao,nao,sim,nao,video,ms,geral
"Acesse o Painel Coronavírus e confira o balanço completo da situação da #covid19 no Brasil https://bit.ly/36c04o

#Repost @secomvc with",pazuello,https://www.instagram.com/p/CA1RgMsgp86/,30/05,sim,nao,nao,nao,nao,sim,arte,secomvc,geral
"31 de maio é o Dia Mundial sem Tabaco. Neste ano, o INCA (Instituto Nacional de Câncer) alerta sobre ""tabagismo e coronavírus"".",pazuello,https://www.instagram.com/p/CA2R58xgMJW/,31/05,sim,nao,nao,nao,sim,nao,arte,ms,fumantes
O #MaioAmarelo alerta para os cuidados no trânsito que devem ser adotados diariamente.,pazuello,https://www.instagram.com/p/CA3J-kPAU5x/,31/05,nao,nao,nao,nao,sim,nao,arte,ms,geral
"Cuidado com as fake news sobre o #coronavirus! Antes de compartilhar, cheque a informação nos canais oficiais. O Ministério da Saúde tem um número de Whatsapp, (61) 99289-4640, e também um site saude.gov.br/fakenews. Notícia falsa também faz muito mal à saúde.",pazuello,https://www.instagram.com/p/CA3ke6ogAUD/,31/05,sim,nao,nao,sim,sim,nao,video,ms,geral
❗❗Atenção! Foi prorrogada a Campanha de Vacinação Contra a Gripe! Agora a ação vai até o dia 30 de junho. A meta é vacinar 90% dos grupos prioritários.,pazuello,https://www.instagram.com/p/CA423eBA8UM/,01/06,nao,nao,nao,nao,sim,nao,arte,ms,geral
"Os bancos de sangue de todo o Brasil precisam manter seus estoques cheios, para atender a quem precisa. É um ambiente seguro, mesmo em época de pandemia do #coronavirus. Doa sangue é doar vida! Saiba mais em saude.gov.br/doacaodesangue",pazuello,https://www.instagram.com/p/CA5SpM-Apkd/,01/06,sim,nao,nao,nao,nao,nao,video,ms,geral
O Brasil tem o primeiro hospital das Américas para o atendimento de indígenas com #Covid19. A unidade fica em Manaus (AM). É o Ministério da Saúde cuidando de todos os brasileiros e fortalecendo o combate ao #coronavírus. Confira!,pazuello,https://www.instagram.com/p/CA6OPe0Al7S/,01/06,sim,nao,nao,nao,nao,nao,video,ms,geral
"A rede nacional de dados em saúde é um sonho há muitos anos. E ele está cada vez mais próximo de se tornar real! O Conecte SUS iniciou em novembro de 2019, em um projeto piloto em Alagoas. Agora, com a unificação de dados, o cidadão vai poder acessar toda sua trajetória no SUS, como: quais vacinas ele tomou; os atendimentos realizados; exames; internações; medicamentos usados; além dos estabelecimentos de saúde mais próximos organizados a partir da Rede Nacional de Dados em Saúde (RNDS).",pazuello,https://www.instagram.com/p/CA6XJpngO7w/,01/06,sim,nao,nao,nao,nao,nao,arte,ms,geral
Acesse o Painel Coronavírus e confira o balanço completo da situação da #covid19 no Brasil https://bit.ly/36c04o,pazuello,https://www.instagram.com/p/CA6gipxg8Bk/,01/06,sim,nao,sim,nao,nao,sim,arte,ms,geral
"Dedicação de profissionais, disponibilidade de insumos e de equipamentos. Essa combinação resultou no crescimento da capacidade dos Lacens de todo o Brasil. De março a maio, a média diária de exames RT-PCR ficou 4.5 vezes maior!
Saiba mais: acesse o link na bio e clique em ""Coronavírus - Lacens ampliam em 451% capacidade de testagem""",pazuello,https://www.instagram.com/p/CA7ildKgDKl/,02/06,sim,nao,nao,nao,nao,nao,arte,ms,geral
"O Governo do Brasil segue investindo na melhoria e na ampliação da assistência aos pacientes com #coronavírus em todo o país, por meio do SUS. Diariamente, são recursos e equipamentos repassados para que estados e municípios tenham cada vez mais capacidade de atendimento. Além disso, o setor filantrópico (santas casas e hospitais), que atende em complemento ao SUS, também recebeu recursos do Governo Federal. Assim, reforçam o atendimento à população de todo o país.",pazuello,https://www.instagram.com/p/CA815f5A8Lo/,02/06,sim,nao,nao,nao,nao,nao,arte,ms,geral
Acesse o Painel Coronavírus e confira o balanço completo da situação da #covid19 no Brasil https://covid.saude.gov.br,pazuello,https://www.instagram.com/p/CA9ACVYAzxk/,02/06,sim,nao,sim,nao,nao,sim,arte,secomvc,geral
"O @governodobrasil continua garantindo recursos e equipamentos aos estados e municípios do 🇧🇷 para estruturar as suas redes de saúde no atendimento às pessoas com #coronavírus. ‬
18 h",pazuello,https://www.instagram.com/p/CA9JFezgUkI/,02/06,sim,nao,nao,nao,nao,nao,video,ms,geral
"Com produção nacional, o Governo do Brasil reforça os hospitais para o tratamento de pessoas com #Covid19. Já foram distribuídos 2.651 ventiladores pulmonares. Com a parceria com os ministérios da Economia e da Ciência, Tecnologia e Inovação e a Agência Brasileira de Desenvolvimento Industrial (ABDI), que mapeou o parque industrial e reforçou as empresas brasileiras, o Ministério da Saúde assinou, até o momento, cinco contratos para a produção nacional de 16.252 ventiladores pulmonares.
Saiba mais: https://bit.ly/2AuQCQW",pazuello,https://www.instagram.com/p/CA9JV6uAt4e/,02/06,sim,nao,nao,nao,nao,nao,arte,ms,geral
"O mosquito que transmite dengue, chikungunya e zika só precisa de 3 mL de água parada para se proliferar. Não deixe água parada em casa. Proteja a sua família.
Saiba mais em saude.gov.br/combateaedes
#PraCegoVer
O card tem o fundo verde em degradê do claro para o escuro. No centro, temos imagens de locais que podem se tornar criadouros de mosquito: um vasinho de flores com o pratinho preenchido de areia, um balde, um pneu, uma garrafa, uma calha e uma piscina. Acima das imagens, o texto. Abaixo, o comando para o site e as assinaturas.",pazuello,https://www.instagram.com/p/CA-OTS_A0my/,03/06,nao,nao,nao,nao,sim,nao,arte,ms,geral
"O Ministério da Saúde já investiu R$ 1 bilhão para garantir o funcionamento de 7.441 leitos de UTI exclusivos para pacientes com #COVID19. Confira a distribuição dos leitos, por unidade da federação. Saiba mais: bit.ly/2ZZ021T
6 h",pazuello,https://www.instagram.com/p/CA-WL4agSDe/,03/06,sim,nao,nao,nao,nao,nao,arte,ms,geral
"#SaúdeBrasil 💡 Você sabia que crianças acima do peso têm mais chances de se tornarem adultos também obesos? É pensando no futuro dos pequenos que 3 de junho foi escolhido como o dia da Conscientização Contra a Obesidade Mórbida Infantil. A data faz um importante alerta sobre o controle e prevenção da doença, e em tempos de pandemia o cuidado deve ser redobrado já que essa doença crônica é fator de risco para a Covid-19: https://bit.ly/Combate-Obesidade-Infantil",pazuello,https://www.instagram.com/p/CA_D0HaAn16/,03/06,sim,nao,nao,nao,sim,nao,arte,ms,geral
"Como parte do auxílio emergencial aos estados no combate à #Covid19, o Ministério da Saúde repassou R$ 1,6 bilhão que vai beneficiar 1.651 entidades filantrópicas. O recurso será usado na compra de medicamentos, suprimentos, insumos e produtos hospitalares para o atendimento adequado aos pacientes. Saiba mais:
https://bit.ly/2yZw02L",pazuello,https://www.instagram.com/p/CA_c_W2hGvh/,03/06,sim,nao,nao,nao,nao,nao,arte,ms,geral
Acesse o Painel Coronavírus e confira o balanço completo da situação da #covid19 no Brasil https://covid.saude.gov.br/,pazuello,https://www.instagram.com/p/CA_tH1EA7BI/,03/06,sim,nao,sim,nao,nao,sim,arte,secomvc,geral
"Todos os anos, a pesquisa Vigitel aponta os índices de doenças crônicas não transmissíveis no país. Com esses números em mãos, é possível planejar ações e programas para reduzir essas ocorrências e, assim, cuidar da promoção da saúde dos brasileiros, evitando que adoeçam.",pazuello,https://www.instagram.com/p/CBAsw6IAg4m/,04/06,nao,nao,nao,nao,nao,nao,arte,ms,geral
"O distanciamento social é a medida mais efetiva contra o coronavírus e o uso de máscaras é indispensável para qualquer saída. Mas, a máscara não é recomendada para crianças menores de 2 anos porque elas podem dificultar a respiração e aumentar o risco de asfixia.",pazuello,https://www.instagram.com/p/CBBdOA3AG0b/,04/06,sim,nao,nao,nao,sim,nao,arte,ms,geral
Mais acesso e efetividade na Atenção Primária. É fundamental que todos procurem o SUS também se sentirem sintomas leves da COVID-19.,pazuello,https://www.instagram.com/p/CBCInryA5YM/,04/06,sim,nao,nao,nao,nao,nao,arte,ms,geral
"Mais rapidez no diagnóstico e no atendimento às pessoas com #coronavírus. O Governo do Brasil vai enviar recursos para municípios criarem Centros de Atendimento e Comunitário para identificar e tratar os casos leves de #Covid19. A previsão de investimento é de R$ 1,2 bilhão.",pazuello,https://www.instagram.com/p/CBCSWLhAfYi/,04/06,sim,nao,nao,nao,nao,nao,video,ms,geral
"A campanha de vacinação contra a gripe teve seu prazo prorrogado até 30/06. Quem faz parte dos públicos prioritários da campanha e ainda não vacinou, procure um posto de saúde e leve a caderneta de vacinação. Saiba quem deve tomar a vacina em saude.gov.br/vacinabrasil #VacinaBrasil",pazuello,https://www.instagram.com/p/CBDRROvA-KU/,05/06,nao,nao,nao,nao,sim,nao,video,ms,geral
"O @governodobrasil investe o tempo todo na melhoria e ampliação da assistência aos pacientes com #coronavírus. Até o momento, já pagou aos estados e municípios R$ 1,1 bilhão em habilitações de leitos de UTI exclusivos para atender casos graves ou gravíssimos de COVID-19.",pazuello,https://www.instagram.com/p/CBEjJMFpMD-/,05/06,sim,nao,nao,nao,nao,nao,arte,ms,geral
"O Amapá ganha reforços do Governo Federal no combate ao #coronavírus. O ministro interino da saúde, Eduardo Pazuello, inaugurou o hospital universitário de Macapá, com ala exclusiva para indígenas. Além disso, 102 profissionais da saúde já estão no estado para auxiliar no tratamento de famílias e pacientes com #COVID19.",pazuello,https://www.instagram.com/p/CBFDKYkAzot/,06/06,sim,nao,nao,nao,nao,nao,video,ms,geral
"No Dia Nacional do Teste do Pezinho, o Ministério da Saúde chama a atenção para a importância do exame, que é uma das principais formas de diagnosticar doenças e de salvar a vida de recém-nascidos. Saiba mais sobre o teste que está disponível no SUS: https://bit.ly/379yoAD",pazuello,https://www.instagram.com/p/CBF8ogcAszr/,06/06,nao,nao,nao,nao,sim,nao,arte,ms,geral
O @governodobrasil está estruturando os laboratórios públicos para ampliar a testagem e melhorar o diagnóstico do #coronavírus no Brasil. Veja no vídeo as ações que já estão em andamento no país.,pazuello,https://www.instagram.com/p/CBGYL-fgQ8P/,06/06,sim,nao,nao,nao,nao,nao,video,ms,geral
"O #TesteDoPezinho é poderoso! Uma picadinha no calcanhar do bebê pode diagnosticar até seis doenças. Ele deve ser realizado entre o 3º e o 5º dia de vida do recém-nascido.
Não perca tempo; o SUS oferta gratuitamente o exame.",pazuello,https://www.instagram.com/p/CBGfSQSA6-v/,06/06,nao,nao,nao,nao,sim,nao,video,ms,geral
Profissionais embarcam para Macapá,pazuello,https://www.instagram.com/p/CBGoel-AsX6/,06/06,sim,nao,nao,nao,nao,nao,video,ms,geral
"Promovendo a saúde mental durante a #COVID19. Para reduzir o estresse da criançada durante este período de distanciamento social, proporcione uma alimentação balanceada e nutritiva, sem industrializados, crie brincadeiras que possam ser feitas dentro de casa e coloque os pequenos para se exercitar.
Aperte o play.
Saiba mais em saude.gov.br/coronavirus
#coronavírus
2 d",pazuello,https://www.instagram.com/p/CBGse3JgxBW/,06/06,sim,nao,nao,nao,sim,nao,video,ms,geral
"O @governodobrasil, em ação interministerial, está levando profissionais de saúde e cerca de 100 mil itens entre máscaras, luvas, álcool em gel e testes de COVID-19 para municípios no norte da Amazônia.
",pazuello,https://www.instagram.com/p/CBHGCWxAX2s/,06/06,sim,nao,nao,nao,nao,nao,foto,ms,geral
"O trabalho do Ministério da Saúde não para, fortalecendo o Brasil contra o #coronavírus. São mais de R$ 1,1 bilhão para o funcionamento de leitos de UTI e muito mais. Para conhecer outras ações de combate à pandemia, acesse saude.gov.br/coronavirus",pazuello,https://www.instagram.com/p/CBHIOoogiX7/,06/06,sim,nao,nao,nao,nao,nao,video,ms,geral
O estado do Amazonas ganha mais reforços do @governodobrasil para combater o #coronavírus.,pazuello,https://www.instagram.com/p/CBHkQmLgyMH/,07/06,sim,nao,nao,nao,nao,nao,video,ms,geral
"Uma semana é o bastante para que o mosquito Aedes aegypti se prolifere. Não deixe água parada em casa. Proteja a sua família da dengue, da chikungunya e da zika. Saiba mais em saude.gov.br/combateaedes",pazuello,https://www.instagram.com/p/CBIaYLtge04/,07/06,nao,nao,nao,nao,sim,nao,arte,ms,geral
"A aldeia Terra Preta foi a primeira área indígena do estado do Amazonas a confirmar caso de infecção por #coronavírus. A ação rápida dos profissionais de saúde ajudou a conter o vírus no local. Hoje, a comunidade é exemplo para outros povos indígenas do Brasil. Veja no vídeo.",pazuello,https://www.instagram.com/p/CBIa6fhgEsU/,07/06,sim,nao,nao,nao,nao,nao,video,ms,geral
"😷A máscara de pano é mais uma aliada no combate ao #coronavírus. Porém, ela não suspende as outras orientações contra o vírus: como lavar bem as mãos e o distanciamento social.",pazuello,https://www.instagram.com/p/CBJRhmzA7_N/,07/06,sim,nao,nao,nao,sim,nao,arte,ms,geral
O Ministério da Saúde abriu o período de credenciamento de instituições que visam ampliar a oferta de serviços por meio do Programa Nacional de Apoio à Atenção Oncológica (PRONON) e do Programa Nacional de Apoio à Atenção da Saúde da Pessoa com Deficiência (PRONAS/PCD).,pazuello,https://www.instagram.com/p/CBJ1SXfAnru/,07/06,nao,nao,nao,nao,nao,nao,arte,ms,geral
"A vacinação contra a gripe foi prorrogada até 30 de junho. Agora, todos os grupos prioritários têm mais tempo para tomar a vacina. Procure um posto de saúde e leve a caderneta de vacinação. Saiba mais em saude.gov.br/vacinabrail
#VacinaBrasil",pazuello,https://www.instagram.com/p/CBK_4PJgbnJ/,08/06,nao,nao,nao,nao,sim,nao,arte,ms,geral
Mais investimentos. Mais soluções para a saúde do brasileiro!,pazuello,https://www.instagram.com/p/CBLZbN3AuxQ/,08/06,sim,nao,nao,nao,nao,nao,arte,ms,geral
"Se você pode, doe leite materno. Qualquer quantidade faz toda a diferença.
Informe-se no Banco de Leite Humano mais próximo sobre a maneira mais segura de doar, mesmo durante a pandemia. Saiba mais em saude.gov.br/doacaodeleite #doeleitematerno",pazuello,https://www.instagram.com/p/CBNk0zNALQh/,09/06,sim,nao,nao,nao,nao,nao,arte,ms,lactantes
"💻Os brasileiros terão uma nova plataforma para acompanhar, com detalhes, os dados de #coronavírus. De forma transparente e interativa, será possível verificar os dados por regiões e estados sobre data do início do sintomas, do óbitos, sexo, idade, entre outras informações.",pazuello,https://www.instagram.com/p/CBNzWkvgDPf/,09/06,sim,sim,nao,nao,nao,nao,video,ms,geral
"- Até 20 equipes serão selecionadas, no primeiro momento, para testar e validar soluções no Inova SVS/MS. Os times participantes do programa terão oportunidade de interação com as áreas técnicas do Ministério da Saúde para aplicarem suas tecnologias no Sistema Único de Saúde (SUS).",pazuello,https://www.instagram.com/p/CBONcTqAhew/,09/06,nao,nao,nao,nao,nao,nao,arte,ms,pesquisadores
A ação interministerial do @governodobrasil continua acontecendo na Amazônia. A população do extremo norte do Amazonas está recebendo reforços no atendimento à saúde.,pazuello,https://www.instagram.com/p/CBOV1BwBS5b/,09/06,sim,nao,nao,nao,nao,nao,foto,ms,geral
"Operação do @governodobrasil une esforços do @minsaude, @mindefesa, @mjsp_gov e @min_direitoshumanos para reforçar a assistência a comunidades isoladas do extremo norte do Amazonas.",pazuello,https://www.instagram.com/p/CBO5KEeg5cN/,09/06,sim,nao,nao,nao,nao,nao,arte,ms,geral
Hoje (9 de junho) é o Dia Nacional da Imunização. A gente aproveita esta data para lembrar a importância de manter suas vacinas em dia.,pazuello,https://www.instagram.com/p/CBPB1ZRg09b/,09/06,nao,nao,nao,nao,sim,nao,arte,ms,geral
O Ministério da Saúde atualiza diariamente as informações sobre a situação da #Covid19 no Brasil. Acesse o Painel Coronavírus e confira a situação nacional e de todos os estados: http://covid.saude.gov.br,pazuello,https://www.instagram.com/p/CBPGoEThHIU/,09/06,sim,nao,sim | nao,nao,nao,sim | nao,arte,ms,geral
"A nova plataforma de dados do #coronavírus no 🇧🇷 Brasil traz os registros dos casos enviados pelos estados e municípios. O ministro da Saude interino, Eduardo Pazuello, esclarece que as informações dados continuarão a ser lançadas de forma completa e transparente para a população e com opções de análises comparativas para os gestores.",pazuello,https://www.instagram.com/p/CBPTy33gvjR/,10/06,sim,sim,nao,nao,nao,nao,video,ms,geral
"Se você faz parte dos públicos prioritários e ainda não tomou a vacina contra a gripe, procure um posto de saúde até o dia 30 de junho. Pessoas com 55 anos ou mais, trabalhadores da saúde, membros das forças de segurança e salvamento, caminhoneiros, doentes crônicos, motoristas e cobradores de transporte coletivo, professores, pessoas com deficiência, crianças de 6 meses a menores de 6 anos, grávidas, mães no pós-parto e população indígena. Tem que vacinar. Leve a caderneta de vacinação. Saiba mais em: saude.gov.br/vacinabrasil #VacinaBrasil",pazuello,https://www.instagram.com/p/CBQJzmRApmT/,10/06,nao,nao,nao,nao,sim,nao,arte,ms,geral
"Com profissionais bem protegidos, o Brasil fica mais forte contra o #coronavírus. O Ministério da Saúde já distribuiu mais de 100 milhões de equipamentos de proteção individual para os profissionais de saúde que atuam no enfretamento à #covid19. Confira quanto foi distribuído para cada estado: https://bit.ly/2MJ9I8X",pazuello,https://www.instagram.com/p/CBQl3fugTdR/,10/06,sim,nao,nao,nao,nao,nao,arte,ms,profissionais_saude
Ministro interino da Saúde detalha ações de combate ao coronavírus.,pazuello,https://www.instagram.com/p/CBRDANKJ441/,10/06,sim,nao,nao,nao,sim,nao,video,ms,geral
O Ministério da Saúde atualiza diariamente as informações sobre a situação da #Covid19 no Brasil. Acesse o Painel Coronavírus e confira a situação nacional e de todos os estados: http://covid.saude.gov.br,pazuello,https://www.instagram.com/p/CBRYMRJgnpU/,10/06,sim,nao,sim | nao,nao,nao,sim | nao,arte,ms,geral
"O leite materno é recomendado até os dois anos ou mais e, de forma exclusiva, nos seis primeiros meses.

",pazuello,https://www.instagram.com/p/CBS1iQThwkW/,11/06,sim,nao,nao,nao,sim,nao,arte,ms,lactantes
O Ministério da Saúde segue no enfrentamento ao coronavírus.,pazuello,https://www.instagram.com/p/CBTCuibgFAv/,11/06,sim,nao,nao,nao,nao,nao,arte,ms,geral
- O Ministério da Saúde divulga diariamente as informações sobre a #Covid19 no Brasil. Os dados desta quinta-feira (11) já estão atualizados. Acesse o Painel Coronavírus e confira a situação nacional e de todos os estados: http://covid.saude.gov.br,pazuello,https://www.instagram.com/p/CBT5aqVnhLe/,11/06,sim,nao,sim | nao,nao,nao,sim | nao,arte,ms,geral
O Governo do Brasil cuida da saúde de todos os brasileiros! As alas indígenas instaladas em hospitais do norte do Brasil reúnem o cuidado adequado com o respeito a tradições indígenas. Saiba mais: https://bit.ly/3fa1DGi,pazuello,https://www.instagram.com/p/CBT_ZhGAyPi/,11/06,sim,nao,nao,nao,nao,nao,video,ms,geral
